"","wordle_dict","V1","V2","V3","V4","V5","V7","V8","V9","V10","V11","unique","sumf","score","rank"
"10617","sires","s","i","r","e","s",12.0644465001542,10.6614246068455,9.23527597903176,17.9386370644465,30.5118717237126,4,80.4116558741906,321.646623496762,699
"10618","sirih","s","i","r","i","h",12.0644465001542,10.6614246068455,9.23527597903176,6.78384212149244,2.85229725562751,4,41.5972864631514,166.389145852606,7822
"10619","siris","s","i","r","i","s",12.0644465001542,10.6614246068455,9.23527597903176,6.78384212149244,30.5118717237126,3,69.2568609312365,207.77058279371,5079
"10620","siroc","s","i","r","o","c",12.0644465001542,10.6614246068455,9.23527597903176,5.38082022818378,0.979031760715387,5,38.3209990749306,191.604995374653,6009.5
"10621","sirra","s","i","r","r","a",12.0644465001542,10.6614246068455,9.23527597903176,5.5427073697194,5.24205982115325,4,42.7459142769041,170.983657107616,7441
"10622","sirup","s","i","r","u","p",12.0644465001542,10.6614246068455,9.23527597903176,3.09127351218008,1.13320999074931,5,36.1856305889608,180.928152944804,6714.5
"10623","sisal","s","i","s","a","l",12.0644465001542,10.6614246068455,4.10884983040395,8.27937095282146,3.66944187480728,4,38.7835337650324,155.134135060129,8851.5
"10624","sises","s","i","s","e","s",12.0644465001542,10.6614246068455,4.10884983040395,17.9386370644465,30.5118717237126,3,75.2852297255628,225.855689176688,4198
"10625","sista","s","i","s","t","a",12.0644465001542,10.6614246068455,4.10884983040395,6.92260252852297,5.24205982115325,4,38.9993832870799,155.997533148319,8773.5
"10626","sists","s","i","s","t","s",12.0644465001542,10.6614246068455,4.10884983040395,6.92260252852297,30.5118717237126,3,64.2691951896392,192.807585568918,5918
"10627","sitar","s","i","t","a","r",12.0644465001542,10.6614246068455,4.74868948504471,8.27937095282146,5.18809744064138,5,40.9420289855072,204.710144927536,5238
"10628","sited","s","i","t","e","d",12.0644465001542,10.6614246068455,4.74868948504471,17.9386370644465,6.34443416589578,5,51.7576318223867,258.788159111933,2713.5
"10629","sites","s","i","t","e","s",12.0644465001542,10.6614246068455,4.74868948504471,17.9386370644465,30.5118717237126,4,75.9250693802035,303.700277520814,1198
"10630","sithe","s","i","t","h","e",12.0644465001542,10.6614246068455,4.74868948504471,1.81159420289855,11.7329633055813,5,41.0191181005242,205.095590502621,5215
"10631","sitka","s","i","t","k","a",12.0644465001542,10.6614246068455,4.74868948504471,3.87758248535307,5.24205982115325,5,36.5942028985507,182.971014492754,6568
"10632","situp","s","i","t","u","p",12.0644465001542,10.6614246068455,4.74868948504471,3.09127351218008,1.13320999074931,5,31.6990440949738,158.495220474869,8538
"10633","situs","s","i","t","u","s",12.0644465001542,10.6614246068455,4.74868948504471,3.09127351218008,30.5118717237126,4,61.0777058279371,244.310823311748,3292
"10634","siver","s","i","v","e","r",12.0644465001542,10.6614246068455,1.85013876040703,17.9386370644465,5.18809744064138,5,47.7027443724946,238.513721862473,3573
"10635","sixer","s","i","x","e","r",12.0644465001542,10.6614246068455,1.02528522972556,17.9386370644465,5.18809744064138,5,46.8778908418131,234.389454209066,3772.5
"10636","sixes","s","i","x","e","s",12.0644465001542,10.6614246068455,1.02528522972556,17.9386370644465,30.5118717237126,4,72.2016651248844,288.806660499537,1681
"10637","sixmo","s","i","x","m","o",12.0644465001542,10.6614246068455,1.02528522972556,3.09898242368178,2.99876657415973,5,29.8489053345668,149.244526672834,9332.5
"10638","sixte","s","i","x","t","e",12.0644465001542,10.6614246068455,1.02528522972556,6.92260252852297,11.7329633055813,5,42.4067221708295,212.033610854147,4876
"10639","sizar","s","i","z","a","r",12.0644465001542,10.6614246068455,1.09466543324083,8.27937095282146,5.18809744064138,5,37.2880049337034,186.440024668517,6321
"10640","sized","s","i","z","e","d",12.0644465001542,10.6614246068455,1.09466543324083,17.9386370644465,6.34443416589578,5,48.1036077705828,240.518038852914,3481.5
"10641","sizel","s","i","z","e","l",12.0644465001542,10.6614246068455,1.09466543324083,17.9386370644465,3.66944187480728,5,45.4286154794943,227.143077397471,4140
"10642","sizer","s","i","z","e","r",12.0644465001542,10.6614246068455,1.09466543324083,17.9386370644465,5.18809744064138,5,46.9472710453284,234.736355226642,3759
"10643","sizes","s","i","z","e","s",12.0644465001542,10.6614246068455,1.09466543324083,17.9386370644465,30.5118717237126,4,72.2710453283996,289.084181313599,1671
"10644","skags","s","k","a","g","s",12.0644465001542,0.732346592661116,9.52821461609621,3.26086956521739,30.5118717237126,4,56.0977489978415,224.390995991366,4271
"10645","skail","s","k","a","i","l",12.0644465001542,0.732346592661116,9.52821461609621,6.78384212149244,3.66944187480728,5,32.7782917052112,163.891458526056,8054.5
"10646","skald","s","k","a","l","d",12.0644465001542,0.732346592661116,9.52821461609621,5.94357076780759,6.34443416589578,5,34.6130126426149,173.065063213074,7286
"10647","skank","s","k","a","n","k",12.0644465001542,0.732346592661116,9.52821461609621,6.07462226333642,1.99660807893925,4,30.3962380511872,121.584952204749,11295.5
"10648","skart","s","k","a","r","t",12.0644465001542,0.732346592661116,9.52821461609621,5.5427073697194,5.60437866173296,5,33.4720937403639,167.360468701819,7741.5
"10649","skats","s","k","a","t","s",12.0644465001542,0.732346592661116,9.52821461609621,6.92260252852297,30.5118717237126,4,59.7594819611471,239.037927844588,3554
"10650","skatt","s","k","a","t","t",12.0644465001542,0.732346592661116,9.52821461609621,6.92260252852297,5.60437866173296,4,34.8519888991674,139.40795559667,10103.5
"10651","skaws","s","k","a","w","s",12.0644465001542,0.732346592661116,9.52821461609621,0.986740672217083,30.5118717237126,4,53.8236201048412,215.294480419365,4730
"10652","skean","s","k","e","a","n",12.0644465001542,0.732346592661116,6.79925994449584,8.27937095282146,4.08572309589886,5,31.9611470860315,159.805735430157,8431
"10653","skear","s","k","e","a","r",12.0644465001542,0.732346592661116,6.79925994449584,8.27937095282146,5.18809744064138,5,33.063521430774,165.31760715387,7936
"10654","skeds","s","k","e","d","s",12.0644465001542,0.732346592661116,6.79925994449584,3.6308973172988,30.5118717237126,4,53.7388220783225,214.95528831329,4749
"10655","skeed","s","k","e","e","d",12.0644465001542,0.732346592661116,6.79925994449584,17.9386370644465,6.34443416589578,4,43.8791242676534,175.516497070614,7097
"10656","skeef","s","k","e","e","f",12.0644465001542,0.732346592661116,6.79925994449584,17.9386370644465,0.632130743139069,4,38.1668208448967,152.667283379587,9065
"10657","skeen","s","k","e","e","n",12.0644465001542,0.732346592661116,6.79925994449584,17.9386370644465,4.08572309589886,4,41.6204131976565,166.481652790626,7816.5
"10658","skeer","s","k","e","e","r",12.0644465001542,0.732346592661116,6.79925994449584,17.9386370644465,5.18809744064138,4,42.722787542399,170.891150169596,7452
"10659","skees","s","k","e","e","s",12.0644465001542,0.732346592661116,6.79925994449584,17.9386370644465,30.5118717237126,3,68.0465618254702,204.139685476411,5267
"10660","skeet","s","k","e","e","t",12.0644465001542,0.732346592661116,6.79925994449584,17.9386370644465,5.60437866173296,4,43.1390687634906,172.556275053962,7326.5
"10661","skegg","s","k","e","g","g",12.0644465001542,0.732346592661116,6.79925994449584,3.26086956521739,1.10237434474252,4,23.959296947271,95.8371877890842,12400
"10662","skegs","s","k","e","g","s",12.0644465001542,0.732346592661116,6.79925994449584,3.26086956521739,30.5118717237126,4,53.3687943262411,213.475177304965,4812
"10663","skein","s","k","e","i","n",12.0644465001542,0.732346592661116,6.79925994449584,6.78384212149244,4.08572309589886,5,30.4656182547024,152.328091273512,9090.5
"10664","skelf","s","k","e","l","f",12.0644465001542,0.732346592661116,6.79925994449584,5.94357076780759,0.632130743139069,5,26.1717545482578,130.858772741289,10736.5
"10665","skell","s","k","e","l","l",12.0644465001542,0.732346592661116,6.79925994449584,5.94357076780759,3.66944187480728,4,29.209065679926,116.836262719704,11540
"10666","skelm","s","k","e","l","m",12.0644465001542,0.732346592661116,6.79925994449584,5.94357076780759,1.40302189330866,5,26.9426456984274,134.713228492137,10461
"10667","skelp","s","k","e","l","p",12.0644465001542,0.732346592661116,6.79925994449584,5.94357076780759,1.13320999074931,5,26.672833795868,133.36416897934,10549.5
"10668","skene","s","k","e","n","e",12.0644465001542,0.732346592661116,6.79925994449584,6.07462226333642,11.7329633055813,4,37.4036386062288,149.614554424915,9307
"10669","skens","s","k","e","n","s",12.0644465001542,0.732346592661116,6.79925994449584,6.07462226333642,30.5118717237126,4,56.1825470243602,224.730188097441,4253.5
"10670","skeos","s","k","e","o","s",12.0644465001542,0.732346592661116,6.79925994449584,5.38082022818378,30.5118717237126,4,55.4887449892075,221.95497995683,4393.5
"10671","skeps","s","k","e","p","s",12.0644465001542,0.732346592661116,6.79925994449584,3.22232500770891,30.5118717237126,4,53.3302497687327,213.320999074931,4822.5
"10672","skers","s","k","e","r","s",12.0644465001542,0.732346592661116,6.79925994449584,5.5427073697194,30.5118717237126,4,55.6506321307431,222.602528522973,4360.5
"10673","skets","s","k","e","t","s",12.0644465001542,0.732346592661116,6.79925994449584,6.92260252852297,30.5118717237126,4,57.0305272895467,228.122109158187,4091
"10674","skews","s","k","e","w","s",12.0644465001542,0.732346592661116,6.79925994449584,0.986740672217083,30.5118717237126,4,51.0946654332408,204.378661732963,5258
"10675","skids","s","k","i","d","s",12.0644465001542,0.732346592661116,8.10206598828245,3.6308973172988,30.5118717237126,4,55.0416281221092,220.166512488437,4482.5
"10676","skied","s","k","i","e","d",12.0644465001542,0.732346592661116,8.10206598828245,17.9386370644465,6.34443416589578,5,45.18193031144,225.9096515572,4195.5
"10677","skies","s","k","i","e","s",12.0644465001542,0.732346592661116,8.10206598828245,17.9386370644465,30.5118717237126,4,69.3493678692569,277.397471477027,2062
"10678","skiey","s","k","i","e","y",12.0644465001542,0.732346592661116,8.10206598828245,17.9386370644465,10.0292938637064,5,48.8667900092507,244.333950046253,3290.5
"10679","skimo","s","k","i","m","o",12.0644465001542,0.732346592661116,8.10206598828245,3.09898242368178,2.99876657415973,5,26.9966080789393,134.983040394696,10439
"10680","skims","s","k","i","m","s",12.0644465001542,0.732346592661116,8.10206598828245,3.09898242368178,30.5118717237126,4,54.5097132284921,218.038852913969,4591
"10681","skink","s","k","i","n","k",12.0644465001542,0.732346592661116,8.10206598828245,6.07462226333642,1.99660807893925,4,28.9700894233734,115.880357693494,11591.5
"10682","skins","s","k","i","n","s",12.0644465001542,0.732346592661116,8.10206598828245,6.07462226333642,30.5118717237126,4,57.4853530681468,229.941412272587,3991.5
"10683","skint","s","k","i","n","t",12.0644465001542,0.732346592661116,8.10206598828245,6.07462226333642,5.60437866173296,5,32.5778600061671,162.889300030836,8153
"10684","skios","s","k","i","o","s",12.0644465001542,0.732346592661116,8.10206598828245,5.38082022818378,30.5118717237126,4,56.7915510329941,227.166204131977,4139
"10685","skips","s","k","i","p","s",12.0644465001542,0.732346592661116,8.10206598828245,3.22232500770891,30.5118717237126,4,54.6330558125193,218.532223250077,4573
"10686","skirl","s","k","i","r","l",12.0644465001542,0.732346592661116,8.10206598828245,5.5427073697194,3.66944187480728,5,30.1110083256244,150.555041628122,9238
"10687","skirr","s","k","i","r","r",12.0644465001542,0.732346592661116,8.10206598828245,5.5427073697194,5.18809744064138,4,31.6296638914585,126.518655565834,10997
"10688","skite","s","k","i","t","e",12.0644465001542,0.732346592661116,8.10206598828245,6.92260252852297,11.7329633055813,5,39.554424915202,197.77212457601,5618.5
"10689","skits","s","k","i","t","s",12.0644465001542,0.732346592661116,8.10206598828245,6.92260252852297,30.5118717237126,4,58.3333333333333,233.333333333333,3822
"10690","skive","s","k","i","v","e",12.0644465001542,0.732346592661116,8.10206598828245,1.20259019426457,11.7329633055813,5,33.8344125809436,169.172062904718,7596.5
"10691","skivy","s","k","i","v","y",12.0644465001542,0.732346592661116,8.10206598828245,1.20259019426457,10.0292938637064,5,32.1307431390688,160.653715695344,8359
"10692","sklim","s","k","l","i","m",12.0644465001542,0.732346592661116,6.53715695343818,6.78384212149244,1.40302189330866,5,27.5208140610546,137.604070305273,10226.5
"10693","skoal","s","k","o","a","l",12.0644465001542,0.732346592661116,7.65494912118409,8.27937095282146,3.66944187480728,5,32.4005550416281,162.002775208141,8229
"10694","skody","s","k","o","d","y",12.0644465001542,0.732346592661116,7.65494912118409,3.6308973172988,10.0292938637064,5,34.1119333950046,170.559666975023,7478.5
"10695","skoff","s","k","o","f","f",12.0644465001542,0.732346592661116,7.65494912118409,1.79617637989516,0.632130743139069,4,22.8800493370336,91.5201973481344,12519
"10696","skogs","s","k","o","g","s",12.0644465001542,0.732346592661116,7.65494912118409,3.26086956521739,30.5118717237126,4,54.2244835029294,216.897934011718,4657.5
"10697","skols","s","k","o","l","s",12.0644465001542,0.732346592661116,7.65494912118409,5.94357076780759,30.5118717237126,4,56.9071847055196,227.628738822078,4117.5
"10698","skool","s","k","o","o","l",12.0644465001542,0.732346592661116,7.65494912118409,5.38082022818378,3.66944187480728,4,29.5020043169904,118.008017267962,11486
"10699","skort","s","k","o","r","t",12.0644465001542,0.732346592661116,7.65494912118409,5.5427073697194,5.60437866173296,5,31.5988282454517,157.994141227259,8581.5
"10700","skosh","s","k","o","s","h",12.0644465001542,0.732346592661116,7.65494912118409,3.97779833487512,2.85229725562751,4,27.281837804502,109.127351218008,11929
"10701","skran","s","k","r","a","n",12.0644465001542,0.732346592661116,9.23527597903176,8.27937095282146,4.08572309589886,5,34.3971631205674,171.985815602837,7370.5
"10702","skrik","s","k","r","i","k",12.0644465001542,0.732346592661116,9.23527597903176,6.78384212149244,1.99660807893925,4,30.8125192722788,123.250077089115,11201
"10703","skuas","s","k","u","a","s",12.0644465001542,0.732346592661116,5.14184397163121,8.27937095282146,30.5118717237126,4,56.7298797409806,226.919518963922,4146.5
"10704","skugs","s","k","u","g","s",12.0644465001542,0.732346592661116,5.14184397163121,3.26086956521739,30.5118717237126,4,51.7113783533765,206.845513413506,5119
"10705","skyed","s","k","y","e","d",12.0644465001542,0.732346592661116,1.64199814986124,17.9386370644465,6.34443416589578,5,38.7218624730188,193.609312365094,5868
"10706","skyer","s","k","y","e","r",12.0644465001542,0.732346592661116,1.64199814986124,17.9386370644465,5.18809744064138,5,37.5655257477644,187.827628738822,6235
"10707","skyey","s","k","y","e","y",12.0644465001542,0.732346592661116,1.64199814986124,17.9386370644465,10.0292938637064,4,42.4067221708295,169.626888683318,7555
"10708","skyfs","s","k","y","f","s",12.0644465001542,0.732346592661116,1.64199814986124,1.79617637989516,30.5118717237126,4,46.7468393462843,186.987357385137,6284
"10709","skyre","s","k","y","r","e",12.0644465001542,0.732346592661116,1.64199814986124,5.5427073697194,11.7329633055813,5,31.7144619179772,158.572309589886,8534.5
"10710","skyrs","s","k","y","r","s",12.0644465001542,0.732346592661116,1.64199814986124,5.5427073697194,30.5118717237126,4,50.4933703361085,201.973481344434,5385.5
"10711","skyte","s","k","y","t","e",12.0644465001542,0.732346592661116,1.64199814986124,6.92260252852297,11.7329633055813,5,33.0943570767808,165.471785383904,7921
"10712","slabs","s","l","a","b","s",12.0644465001542,5.38852913968548,9.52821461609621,1.87326549491212,30.5118717237126,4,59.3663274745606,237.465309898242,3616.5
"10713","slade","s","l","a","d","e",12.0644465001542,5.38852913968548,9.52821461609621,3.6308973172988,11.7329633055813,5,42.3450508788159,211.72525439408,4892.5
"10714","slaes","s","l","a","e","s",12.0644465001542,5.38852913968548,9.52821461609621,17.9386370644465,30.5118717237126,4,75.431699044095,301.72679617638,1253
"10715","slags","s","l","a","g","s",12.0644465001542,5.38852913968548,9.52821461609621,3.26086956521739,30.5118717237126,4,60.7539315448659,243.015726179463,3360
"10716","slaid","s","l","a","i","d",12.0644465001542,5.38852913968548,9.52821461609621,6.78384212149244,6.34443416589578,5,40.1094665433241,200.54733271662,5461.5
"10717","slake","s","l","a","k","e",12.0644465001542,5.38852913968548,9.52821461609621,3.87758248535307,11.7329633055813,5,42.5917360468702,212.958680234351,4838
"10718","slams","s","l","a","m","s",12.0644465001542,5.38852913968548,9.52821461609621,3.09898242368178,30.5118717237126,4,60.5920444033302,242.368177613321,3394.5
"10719","slane","s","l","a","n","e",12.0644465001542,5.38852913968548,9.52821461609621,6.07462226333642,11.7329633055813,5,44.7887758248535,223.943879124268,4294
"10720","slank","s","l","a","n","k",12.0644465001542,5.38852913968548,9.52821461609621,6.07462226333642,1.99660807893925,5,35.0524205982115,175.262102991058,7121.5
"10721","slaps","s","l","a","p","s",12.0644465001542,5.38852913968548,9.52821461609621,3.22232500770891,30.5118717237126,4,60.7153869873574,242.86154794943,3369.5
"10722","slart","s","l","a","r","t",12.0644465001542,5.38852913968548,9.52821461609621,5.5427073697194,5.60437866173296,5,38.1282762873882,190.641381436941,6064.5
"10723","slats","s","l","a","t","s",12.0644465001542,5.38852913968548,9.52821461609621,6.92260252852297,30.5118717237126,4,64.4156645081714,257.662658032686,2762
"10724","slaty","s","l","a","t","y",12.0644465001542,5.38852913968548,9.52821461609621,6.92260252852297,10.0292938637064,5,43.9330866481653,219.665433240826,4509.5
"10725","slaws","s","l","a","w","s",12.0644465001542,5.38852913968548,9.52821461609621,0.986740672217083,30.5118717237126,4,58.4798026518656,233.919210607462,3799
"10726","slays","s","l","a","y","s",12.0644465001542,5.38852913968548,9.52821461609621,0.832562442183164,30.5118717237126,4,58.3256244218316,233.302497687327,3826
"10727","slebs","s","l","e","b","s",12.0644465001542,5.38852913968548,6.79925994449584,1.87326549491212,30.5118717237126,4,56.6373728029602,226.549491211841,4161.5
"10728","sleds","s","l","e","d","s",12.0644465001542,5.38852913968548,6.79925994449584,3.6308973172988,30.5118717237126,4,58.3950046253469,233.580018501388,3814
"10729","sleer","s","l","e","e","r",12.0644465001542,5.38852913968548,6.79925994449584,17.9386370644465,5.18809744064138,4,47.3789700894234,189.515880357694,6136
"10730","slews","s","l","e","w","s",12.0644465001542,5.38852913968548,6.79925994449584,0.986740672217083,30.5118717237126,4,55.7508479802652,223.003391921061,4336.5
"10731","sleys","s","l","e","y","s",12.0644465001542,5.38852913968548,6.79925994449584,0.832562442183164,30.5118717237126,4,55.5966697502313,222.386679000925,4374
"10732","slier","s","l","i","e","r",12.0644465001542,5.38852913968548,8.10206598828245,17.9386370644465,5.18809744064138,5,48.68177613321,243.40888066605,3329
"10733","slily","s","l","i","l","y",12.0644465001542,5.38852913968548,8.10206598828245,5.94357076780759,10.0292938637064,4,41.5279062596361,166.111625038545,7851
"10734","slims","s","l","i","m","s",12.0644465001542,5.38852913968548,8.10206598828245,3.09898242368178,30.5118717237126,4,59.1658957755165,236.663583102066,3655.5
"10735","slipe","s","l","i","p","e",12.0644465001542,5.38852913968548,8.10206598828245,3.22232500770891,11.7329633055813,5,40.5103299414123,202.551649707061,5360.5
"10736","slips","s","l","i","p","s",12.0644465001542,5.38852913968548,8.10206598828245,3.22232500770891,30.5118717237126,4,59.2892383595436,237.156953438175,3633
"10737","slipt","s","l","i","p","t",12.0644465001542,5.38852913968548,8.10206598828245,3.22232500770891,5.60437866173296,5,34.381745297564,171.90872648782,7377
"10738","slish","s","l","i","s","h",12.0644465001542,5.38852913968548,8.10206598828245,3.97779833487512,2.85229725562751,4,32.3851372186247,129.540548874499,10820.5
"10739","slits","s","l","i","t","s",12.0644465001542,5.38852913968548,8.10206598828245,6.92260252852297,30.5118717237126,4,62.9895158803577,251.958063521431,2977
"10740","slive","s","l","i","v","e",12.0644465001542,5.38852913968548,8.10206598828245,1.20259019426457,11.7329633055813,5,38.4905951279679,192.45297563984,5940
"10741","sloan","s","l","o","a","n",12.0644465001542,5.38852913968548,7.65494912118409,8.27937095282146,4.08572309589886,5,37.4730188097441,187.36509404872,6268
"10742","slobs","s","l","o","b","s",12.0644465001542,5.38852913968548,7.65494912118409,1.87326549491212,30.5118717237126,4,57.4930619796485,229.972247918594,3989
"10743","sloes","s","l","o","e","s",12.0644465001542,5.38852913968548,7.65494912118409,17.9386370644465,30.5118717237126,4,73.5584335491829,294.233734196731,1503.5
"10744","slogs","s","l","o","g","s",12.0644465001542,5.38852913968548,7.65494912118409,3.26086956521739,30.5118717237126,4,58.8806660499537,235.522664199815,3711.5
"10745","sloid","s","l","o","i","d",12.0644465001542,5.38852913968548,7.65494912118409,6.78384212149244,6.34443416589578,5,38.236201048412,191.18100524206,6027
"10746","slojd","s","l","o","j","d",12.0644465001542,5.38852913968548,7.65494912118409,0.223558433549183,6.34443416589578,5,31.6759173604687,158.379586802344,8551.5
"10747","slomo","s","l","o","m","o",12.0644465001542,5.38852913968548,7.65494912118409,3.09898242368178,2.99876657415973,4,31.2056737588652,124.822695035461,11103
"10748","sloom","s","l","o","o","m",12.0644465001542,5.38852913968548,7.65494912118409,5.38082022818378,1.40302189330866,4,31.8917668825162,127.567067530065,10926
"10749","sloot","s","l","o","o","t",12.0644465001542,5.38852913968548,7.65494912118409,5.38082022818378,5.60437866173296,4,36.0931236509405,144.372494603762,9723.5
"10750","slops","s","l","o","p","s",12.0644465001542,5.38852913968548,7.65494912118409,3.22232500770891,30.5118717237126,4,58.8421214924453,235.368485969781,3720.5
"10751","slopy","s","l","o","p","y",12.0644465001542,5.38852913968548,7.65494912118409,3.22232500770891,10.0292938637064,5,38.3595436324391,191.797718162196,5990
"10752","slorm","s","l","o","r","m",12.0644465001542,5.38852913968548,7.65494912118409,5.5427073697194,1.40302189330866,5,32.0536540240518,160.268270120259,8389.5
"10753","slots","s","l","o","t","s",12.0644465001542,5.38852913968548,7.65494912118409,6.92260252852297,30.5118717237126,4,62.5423990132593,250.169596053037,3045.5
"10754","slove","s","l","o","v","e",12.0644465001542,5.38852913968548,7.65494912118409,1.20259019426457,11.7329633055813,5,38.0434782608696,190.217391304348,6088.5
"10755","slows","s","l","o","w","s",12.0644465001542,5.38852913968548,7.65494912118409,0.986740672217083,30.5118717237126,4,56.6065371569534,226.426148627814,4168
"10756","sloyd","s","l","o","y","d",12.0644465001542,5.38852913968548,7.65494912118409,0.832562442183164,6.34443416589578,5,32.2849213691027,161.424606845513,8276.5
"10757","slubb","s","l","u","b","b",12.0644465001542,5.38852913968548,5.14184397163121,1.87326549491212,0.454825778600062,4,24.922910884983,99.6916435399322,12278.5
"10758","slubs","s","l","u","b","s",12.0644465001542,5.38852913968548,5.14184397163121,1.87326549491212,30.5118717237126,4,54.9799568300956,219.919827320382,4499
"10759","slued","s","l","u","e","d",12.0644465001542,5.38852913968548,5.14184397163121,17.9386370644465,6.34443416589578,5,46.8778908418131,234.389454209066,3772.5
"10760","slues","s","l","u","e","s",12.0644465001542,5.38852913968548,5.14184397163121,17.9386370644465,30.5118717237126,4,71.04532839963,284.18131359852,1826
"10761","sluff","s","l","u","f","f",12.0644465001542,5.38852913968548,5.14184397163121,1.79617637989516,0.632130743139069,4,25.0231267345051,100.09250693802,12267
"10762","slugs","s","l","u","g","s",12.0644465001542,5.38852913968548,5.14184397163121,3.26086956521739,30.5118717237126,4,56.3675609004009,225.470243601603,4218
"10763","sluit","s","l","u","i","t",12.0644465001542,5.38852913968548,5.14184397163121,6.78384212149244,5.60437866173296,5,34.9830403946963,174.915201973481,7150.5
"10764","slums","s","l","u","m","s",12.0644465001542,5.38852913968548,5.14184397163121,3.09898242368178,30.5118717237126,4,56.2056737588652,224.822695035461,4251
"10765","slurb","s","l","u","r","b",12.0644465001542,5.38852913968548,5.14184397163121,5.5427073697194,0.454825778600062,5,28.5923527597903,142.961763798952,9835
"10766","slurs","s","l","u","r","s",12.0644465001542,5.38852913968548,5.14184397163121,5.5427073697194,30.5118717237126,4,58.6493987049029,234.597594819611,3767
"10767","sluse","s","l","u","s","e",12.0644465001542,5.38852913968548,5.14184397163121,3.97779833487512,11.7329633055813,4,38.3055812519272,153.222325007709,9016
"10768","sluts","s","l","u","t","s",12.0644465001542,5.38852913968548,5.14184397163121,6.92260252852297,30.5118717237126,4,60.0292938637064,240.117175454826,3499
"10769","slyer","s","l","y","e","r",12.0644465001542,5.38852913968548,1.64199814986124,17.9386370644465,5.18809744064138,5,42.2217082947888,211.108541473944,4922
"10770","slype","s","l","y","p","e",12.0644465001542,5.38852913968548,1.64199814986124,3.22232500770891,11.7329633055813,5,34.0502621029911,170.251310514955,7506.5
"10771","smaak","s","m","a","a","k",12.0644465001542,1.44927536231884,9.52821461609621,8.27937095282146,1.99660807893925,4,33.3179155103299,133.27166204132,10555
"10772","smaik","s","m","a","i","k",12.0644465001542,1.44927536231884,9.52821461609621,6.78384212149244,1.99660807893925,5,31.8223866790009,159.111933395005,8487.5
"10773","smalm","s","m","a","l","m",12.0644465001542,1.44927536231884,9.52821461609621,5.94357076780759,1.40302189330866,4,30.3885291396855,121.554116558742,11297
"10774","smalt","s","m","a","l","t",12.0644465001542,1.44927536231884,9.52821461609621,5.94357076780759,5.60437866173296,5,34.5898859081098,172.949429540549,7299
"10775","smarm","s","m","a","r","m",12.0644465001542,1.44927536231884,9.52821461609621,5.5427073697194,1.40302189330866,4,29.9876657415973,119.950662966389,11380
"10776","smaze","s","m","a","z","e",12.0644465001542,1.44927536231884,9.52821461609621,0.971322849213691,11.7329633055813,5,35.7462226333642,178.731113166821,6864.5
"10777","smeek","s","m","e","e","k",12.0644465001542,1.44927536231884,6.79925994449584,17.9386370644465,1.99660807893925,4,40.2482269503546,160.992907801418,8321.5
"10778","smees","s","m","e","e","s",12.0644465001542,1.44927536231884,6.79925994449584,17.9386370644465,30.5118717237126,3,68.763490595128,206.290471785384,5144
"10779","smeik","s","m","e","i","k",12.0644465001542,1.44927536231884,6.79925994449584,6.78384212149244,1.99660807893925,5,29.0934320074006,145.467160037003,9640
"10780","smeke","s","m","e","k","e",12.0644465001542,1.44927536231884,6.79925994449584,3.87758248535307,11.7329633055813,4,35.9235275979032,143.694110391613,9780
"10781","smerk","s","m","e","r","k",12.0644465001542,1.44927536231884,6.79925994449584,5.5427073697194,1.99660807893925,5,27.8522972556275,139.261486278138,10117.5
"10782","smews","s","m","e","w","s",12.0644465001542,1.44927536231884,6.79925994449584,0.986740672217083,30.5118717237126,4,51.8115942028986,207.246376811594,5106
"10783","smirr","s","m","i","r","r",12.0644465001542,1.44927536231884,8.10206598828245,5.5427073697194,5.18809744064138,4,32.3465926611162,129.386370644465,10828
"10784","smirs","s","m","i","r","s",12.0644465001542,1.44927536231884,8.10206598828245,5.5427073697194,30.5118717237126,4,57.6703669441875,230.68146777675,3957.5
"10785","smits","s","m","i","t","s",12.0644465001542,1.44927536231884,8.10206598828245,6.92260252852297,30.5118717237126,4,59.0502621029911,236.201048411964,3673.5
"10786","smogs","s","m","o","g","s",12.0644465001542,1.44927536231884,7.65494912118409,3.26086956521739,30.5118717237126,4,54.9414122725871,219.765649090348,4504
"10787","smoko","s","m","o","k","o",12.0644465001542,1.44927536231884,7.65494912118409,3.87758248535307,2.99876657415973,4,28.0450200431699,112.18008017268,11779.5
"10788","smolt","s","m","o","l","t",12.0644465001542,1.44927536231884,7.65494912118409,5.94357076780759,5.60437866173296,5,32.7166204131977,163.583102065988,8090
"10789","smoor","s","m","o","o","r",12.0644465001542,1.44927536231884,7.65494912118409,5.38082022818378,5.18809744064138,4,31.7375886524823,126.950354609929,10965
"10790","smoot","s","m","o","o","t",12.0644465001542,1.44927536231884,7.65494912118409,5.38082022818378,5.60437866173296,4,32.1538698735739,128.615479494295,10868
"10791","smore","s","m","o","r","e",12.0644465001542,1.44927536231884,7.65494912118409,5.5427073697194,11.7329633055813,5,38.4443416589578,192.221708294789,5957.5
"10792","smorg","s","m","o","r","g",12.0644465001542,1.44927536231884,7.65494912118409,5.5427073697194,1.10237434474252,5,27.813752698119,139.068763490595,10130.5
"10793","smout","s","m","o","u","t",12.0644465001542,1.44927536231884,7.65494912118409,3.09127351218008,5.60437866173296,5,29.8643231575702,149.321615787851,9327.5
"10794","smowt","s","m","o","w","t",12.0644465001542,1.44927536231884,7.65494912118409,0.986740672217083,5.60437866173296,5,27.7597903176072,138.798951588036,10151
